Date,MktPrem_R,FX_R,OVX_C,OVX_PC,OVX_NC
2015/6/11,0.036822934,0.184609405,-0.030001,0,-0.030001
2015/6/12,-0.012041623,-0.045259108,-0.25,0,-0.25
2015/6/15,-0.462353441,-0.032342573,1.039999,1.039999,0
2015/6/16,-0.510333874,-0.097059109,-0.16,0,-0.16
2015/6/17,-0.255069026,0.174876129,0.440003,0.440003,0
2015/6/18,0.304657064,-0.6918178,-1.240002,0,-1.240002
2015/6/22,1.332714376,0.107425372,-1.530001,0,-1.530001
2015/6/23,0.522532581,0.425988554,-0.369998,0,-0.369998
2015/6/24,0.059751554,0.29789852,-0.090001,0,-0.090001
2015/6/25,0.835087375,-0.09039548,-0.34,0,-0.34
2015/6/26,-0.151224402,0.171260542,-0.25,0,-0.25
2015/6/29,-2.399233894,-0.390322581,4.629999,4.629999,0
2015/6/30,0.935181477,0.048576703,-1.209999,0,-1.209999
2015/7/1,0.554065317,0.190975594,1.680001,1.680001,0
2015/7/2,0.036781277,-0.203534391,-0.310002,0,-0.310002
2015/7/6,-1.320302661,0.129491745,6.209999,6.209999,0
2015/7/7,-0.068560365,0.484966052,0.530003,0.530003,0
2015/7/8,-2.968473963,-0.144787645,1.66,1.66,0
2015/7/9,-0.696320828,0.090220719,-0.16,0,-0.16
2015/7/13,1.337919908,0.022534849,-3.959999,0,-3.959999
2015/7/14,0.080921654,-0.177019633,-1.770001,0,-1.770001
2015/7/15,0.131743181,0.29018217,0.939999,0.939999,0
2015/7/16,-0.138266065,-0.112522103,-1.330002,0,-1.330002
2015/7/17,0.035855911,0.167364017,-1.239998,0,-1.239998
2015/7/20,-0.79049323,0.363087205,1.709999,1.709999,0
2015/7/21,0.339138192,-0.176084521,-1.419998,0,-1.419998
2015/7/22,-0.97473248,0.144323284,2.689999,2.689999,0
2015/7/23,-1.436298361,0.192153723,0.799999,0.799999,0
2015/7/24,-0.270361804,0.626498322,0.540001,0.540001,0
2015/7/27,-2.414352354,0.355770147,2.150002,2.150002,0
2015/7/28,0.295863156,-0.601399044,-1.210003,0,-1.210003
2015/7/29,-0.22729361,0.261121549,-1.349999,0,-1.349999
2015/7/30,1.021949194,0.279498174,-1.259998,0,-1.259998
2015/7/31,0.154367575,0.275551896,1.489998,1.489998,0
2015/8/3,-1.632009428,0.126342388,2.09,2.09,0
2015/8/4,-0.164551163,-0.069400631,-0.790001,0,-0.790001
2015/8/5,0.363419913,0.110486773,0.060001,0.060001,0
2015/8/6,-1.090903753,-0.331094504,1.360001,1.360001,0
2015/8/7,-0.091530872,0.164515313,-0.370003,0,-0.370003
2015/8/10,0.285384462,-0.20846494,-0.179996,0,-0.179996
2015/8/11,-0.863904961,1.838956764,1.169998,1.169998,0
2015/8/12,-1.324327938,-0.015540016,0.240002,0.240002,0
2015/8/13,0.337506446,-0.031084862,0.829998,0.829998,0
2015/8/14,-0.078151279,0.046641791,-2.310002,0,-2.310002
2015/8/17,-1.114891221,0.811188811,-0.57,0,-0.57
2015/8/18,-0.445411033,0.077074855,-0.869998,0,-0.869998
2015/8/19,-1.904844739,-0.00308062,1.810001,1.810001,0
2015/8/20,0.094763185,0.33271719,1.290001,1.290001,0
2015/8/21,-3.029345402,0.328543355,2.079998,2.079998,0
2015/8/24,-4.840345849,1.031369549,5.450001,5.450001,0
2015/8/25,3.575964921,-1.690294438,-1.110001,0,-1.110001
2015/8/26,0.516266871,0.055463117,-2.130001,0,-2.130001
2015/8/27,1.407708058,-0.59127864,2.16,2.16,0
2015/8/28,2.482939762,0.241635688,2.530002,2.530002,0
2015/8/31,1.937633502,0.441930898,2.809998,2.809998,0
2015/9/1,-1.929462609,-0.224608474,3.139999,3.139999,0
2015/9/2,0.216597085,0.098680153,-3.759998,0,-3.759998
2015/9/3,0.750412492,0.107825015,-3.310001,0,-3.310001
2015/9/4,-1.182215505,0.581627943,-1.149998,0,-1.149998
2015/9/8,0.006705669,-0.104026435,0.849998,0.849998,0
2015/9/9,3.562382212,-0.474732006,-0.639999,0,-0.639999
2015/9/10,-0.224771024,-0.421603324,0.549999,0.549999,0
2015/9/11,0.444423411,0.222510662,-0.419998,0,-0.419998
2015/9/14,0.012965383,0.185013876,0.18,0.18,0
2015/9/15,-0.57420132,0.030778701,1.329998,1.329998,0
2015/9/16,0.882505242,-0.076923077,-0.899997,0,-0.899997
2015/9/17,1.341588604,-0.277136259,-4.900002,0,-4.900002
2015/9/18,0.192264283,-0.219237301,0.5,0.5,0
2015/9/21,-1.837514116,1.089311134,1.669998,1.669998,0
2015/9/22,0.704068761,0.774505602,1.390004,1.390004,0
2015/9/23,-2.066571862,0.236945229,2.219997,2.219997,0
2015/9/24,-0.862925513,0.327302482,-1.68,0,-1.68
2015/9/25,0.109398005,0.048331068,-1.73,0,-1.73
2015/9/30,0.596675524,-0.386461761,-2.189999,0,-2.189999
2015/10/1,1.397435894,-0.58497257,-0.909999,0,-0.909999
2015/10/2,0.104905514,-0.228658537,-1.75,0,-1.75
2015/10/5,0.565276983,-0.785332315,0.169998,0.169998,0
2015/10/6,0.495080334,0.388074412,1.11,1.11,0
2015/10/7,1.200155342,-0.365097871,-0.880001,0,-0.880001
2015/10/8,-0.58458468,-0.323325635,0.020001,0.020001,0
2015/10/12,1.508066913,-0.123571208,1.620003,1.620003,0
2015/10/13,-0.072327039,0.606248067,0.469997,0.469997,0
2015/10/14,-0.534649498,-0.617967165,-2.669998,0,-2.669998
2015/10/15,0.922400252,-1.144624903,-0.709999,0,-0.709999
2015/10/16,0.035212293,0.807385386,-2.41,0,-2.41
2015/10/19,0.303837197,0.847483935,1.16,1.16,0
2015/10/20,0.251345039,-0.40632888,0.979999,0.979999,0
2015/10/21,-0.517399909,0.358533721,0.049999,0.049999,0
2015/10/22,-0.013586591,-0.086233446,-1.549999,0,-1.549999
2015/10/23,0.754488934,0.114049689,1.289997,1.289997,0
2015/10/26,0.820242209,-0.320206903,1.480004,1.480004,0
2015/10/27,-0.508239735,0.29034749,1.779998,1.779998,0
2015/10/28,-0.410662946,0.46813884,-0.479999,0,-0.479999
2015/10/29,-1.099872413,-0.263633855,-0.66,0,-0.66
2015/10/30,-0.200381476,-0.239741817,-1.68,0,-1.68
2015/11/2,0.702033933,-0.021566996,-0.07,0,-0.07
2015/11/3,1.137637658,0,-0.610001,0,-0.610001
2015/11/4,1.645909338,-0.058551618,0.270001,0.270001,0
2015/11/5,-0.081908584,0.104837964,-2.25,0,-2.25
2015/11/6,-1.774255593,0.819343909,0.559997,0.559997,0
2015/11/9,-0.592475802,0.073324982,1.490002,1.490002,0
2015/11/10,-1.226378122,-0.036635628,-2,0,-2
2015/11/11,-1.432449249,-0.238218856,2.579998,2.579998,0
2015/11/12,0.150761443,0.137762131,2.010002,2.010002,0
2015/11/13,-1.174436794,0.412717823,2.329998,2.329998,0
2015/11/16,-0.414034939,-0.10656112,1.180001,1.180001,0
2015/11/17,1.490362131,-0.030478513,-0.809998,0,-0.809998
2015/11/18,-0.942361197,-0.006097561,-3.100002,0,-3.100002
2015/11/19,1.634710014,-0.972620282,0.220001,0.220001,0
2015/11/20,-0.143225451,0.095446288,1.18,1.18,0
2015/11/23,0.235007653,0.430636727,0.91,0.91,0
2015/11/24,-1.013125562,-0.578866769,1.329998,1.329998,0
2015/11/25,-0.17125806,0.132466652,1.290001,1.290001,0
2015/11/27,0.141799965,0.630691607,-0.18,0,-0.18
2015/11/30,-0.930754445,0.003057263,-0.14,0,-0.14
2015/12/1,1.710387848,-0.299602568,1.14,1.14,0
2015/12/2,-0.074177082,0.591806697,2.68,2.68,0
2015/12/3,-0.020367833,-0.271300107,-1.309997,0,-1.309997
2015/12/4,-0.684076486,0.061132168,-5.210003,0,-5.210003
2015/12/7,0.658316395,0.482649071,3.560001,3.560001,0
2015/12/8,-1.310472048,0.100322247,1.34,1.34,0
2015/12/9,-1.373749255,-0.133628937,1.189999,1.189999,0
2015/12/10,-0.168031625,-0.437916249,-0.299999,0,-0.299999
2015/12/11,-1.225167948,0.974373072,3.060001,3.060001,0
2015/12/14,-0.937763146,-0.493072781,1.07,1.07,0
2015/12/15,0.408155785,-0.425596595,-5.330002,0,-5.330002
2015/12/16,1.374082338,0,-2.39,0,-2.39
2015/12/17,1.644918608,0.744924439,-0.189998,0,-0.189998
2015/12/18,-0.753755205,-0.272735537,1.979999,1.979999,0
2015/12/21,0.296765087,0.003038682,-0.25,0,-0.25
2015/12/22,0.123582059,-0.151929505,-0.34,0,-0.34
2015/12/23,0.272793478,-0.106512477,-1.450001,0,-1.450001
2015/12/24,0.100266713,-0.076161462,-2.579998,0,-2.579998
2015/12/28,0.405926114,-0.161585366,2.189999,2.189999,0
2015/12/29,-0.776646272,0.253458332,-1.73,0,-1.73
2015/12/30,-0.171900309,0.502589095,0.739998,0.739998,0
2015/12/31,0.697313756,-0.484921958,0.560002,0.560002,0
2016/1/4,-2.688016928,0.883203898,3.220001,3.220001,0
2016/1/5,-0.486454938,0.199245283,-0.110001,0,-0.110001
2016/1/6,-1.05317833,0.253080654,2.680001,2.680001,0
2016/1/7,-1.735245716,-0.045078888,3.790001,3.790001,0
2016/1/8,0.529685503,0.267588695,-0.050004,0,-0.050004
2016/1/11,-1.341089308,-0.119943626,6.880002,6.880002,0
2016/1/12,-0.260364391,0.255186286,2.289997,2.289997,0
2016/1/13,0.719008157,-0.056896448,-4.599999,0,-4.599999
2016/1/14,-1.048362078,0.170786517,-3.109997,0,-3.109997
2016/1/15,0.243245637,0.200406796,4.529999,4.529999,0
2016/1/19,1.192626283,0.385086122,1.950001,1.950001,0
2016/1/20,-1.986747387,0.318187225,3.889999,3.889999,0
2016/1/21,-0.459824087,-0.326070846,-2.139999,0,-2.139999
2016/1/22,1.198779703,-0.446096654,-3.93,0,-3.93
2016/1/25,1.774953403,0.161314414,3.879997,3.879997,0
2016/1/26,-0.833342029,0.065614841,0.150001,0.150001,0
2016/1/27,0.26642171,0.160949003,-0.269996,0,-0.269996
2016/1/28,0.700179849,-0.074393691,0.369995,0.369995,0
2016/1/29,2.216184663,-0.259082787,-4.129997,0,-4.129997
2016/2/1,0.941368625,-0.307526946,4.769996,4.769996,0
2016/2/2,-0.318928642,0.269541779,1.959999,1.959999,0
2016/2/3,-0.842747497,-0.448028674,-0.879997,0,-0.879997
2016/2/16,1.84544687,-0.309030903,3.82,3.82,0
2016/2/17,0.023130149,0.234748849,-2.059998,0,-2.059998
2016/2/18,1.219083794,-0.120102087,-1.980003,0,-1.980003
2016/2/19,0.121377259,-0.039080114,-5.029999,0,-5.029999
2016/2/22,0.016330669,-0.12931553,0.380001,0.380001,0
2016/2/23,0.092259459,0.183685146,2.189999,2.189999,0
2016/2/24,-0.624599998,0.045085663,1.059997,1.059997,0
2016/2/25,0.998671913,-0.060087126,-2.349994,0,-2.349994
2016/2/26,0.538095382,0.096197204,-3.780003,0,-3.780003
2016/3/1,0.882760189,-0.822896958,-3.119999,0,-3.119999
2016/3/2,0.684360184,0.218029858,-3.470001,0,-3.470001
2016/3/3,0.789524387,-0.691947424,-0.799999,0,-0.799999
2016/3/4,0.365527676,-1.098399562,-0.680001,0,-0.680001
2016/3/7,0.18187822,0.372250423,0.91,0.91,0
2016/3/8,0.051697985,0.524121866,1.240002,1.240002,0
2016/3/9,-0.351742795,0.04878495,-2.299999,0,-2.299999
2016/3/10,0.304763321,0.249900954,0.239998,0.239998,0
2016/3/11,0.521434423,-0.699194406,-1.73,0,-1.73
2016/3/14,0.476376148,0.021429665,-0.080002,0,-0.080002
2016/3/15,-1.566181786,0.364226249,-1.189998,0,-1.189998
2016/3/16,1.018188948,-0.933182886,-5,0,-5
2016/3/17,0.403730452,-0.538710174,2.240001,2.240001,0
2016/3/18,0.868895707,0.095945528,-1.240001,0,-1.240001
2016/3/21,0.019542149,0.105129712,0.11,0.11,0
2016/3/22,-0.309734912,-0.111196911,-0.970001,0,-0.970001
2016/3/23,-0.226154844,0.528773308,0.460003,0.460003,0
2016/3/24,-0.262227265,0.258382036,0.379997,0.379997,0
2016/3/28,-0.608685051,0.116585875,1.020001,1.020001,0
2016/3/29,-0.844543158,-0.753861241,0.650001,0.650001,0
2016/3/30,1.385644585,-0.710183413,-0.25,0,-0.25
2016/3/31,0.085800685,0.158601816,-0.470001,0,-0.470001
2016/4/1,-1.001382272,0.245288291,1.849998,1.849998,0
2016/4/6,-1.669402385,0.384067398,-1.599998,0,-1.599998
2016/4/7,-0.274000343,0.107991361,0.34,0.34,0
2016/4/8,0.600430222,-0.03082139,0.919998,0.919998,0
2016/4/11,0.243639643,-0.191151534,1.620003,1.620003,0
2016/4/12,-0.370132634,-0.14209372,-0.260002,0,-0.260002
2016/4/13,1.413753861,0.185603366,0.010002,0.010002,0
2016/4/14,0.177268389,0.117331028,-2.420002,0,-2.420002
2016/4/15,0.373626219,-0.33924441,4.900001,4.900001,0
2016/4/18,-0.398514145,0,-4.819999,0,-4.819999
2016/4/19,-0.375985681,-0.442518954,-2.520001,0,-2.520001
2016/4/20,-1.384454189,0.211363919,-0.260002,0,-0.260002
2016/4/21,0.632808838,0.20471464,0.09,0.09,0
2016/4/22,-0.387357363,0.275490621,-1.789997,0,-1.789997
2016/4/25,0.283972387,-0.089519988,2.270001,2.270001,0
2016/4/26,0.245287866,-0.16993141,-0.730004,0,-0.730004
2016/4/27,-0.219252779,0.086657795,0.130001,0.130001,0
2016/4/28,-1.044840782,-0.39580692,-0.799999,0,-0.799999
2016/4/29,-1.135933728,0.248362361,-0.32,0,-0.32
2016/5/3,-1.003392865,0.151745068,3.259999,3.259999,0
2016/5/4,-1.313298568,0.126777984,-1.020001,0,-1.020001
2016/5/5,-0.217216552,0.089558692,0.060002,0.060002,0
2016/5/6,-0.266867995,-0.015427337,-2.349999,0,-2.349999
2016/5/9,-0.182517449,0.561641722,1.669998,1.669998,0
2016/5/10,0.297580409,-0.177985086,-1.86,0,-1.86
2016/5/11,-0.257358847,-0.064557779,-0.259999,0,-0.259999
2016/5/12,-0.341305548,0.313768918,-0.52,0,-0.52
2016/5/13,-0.673632329,0.193192272,0.07,0.07,0
2016/5/16,0.169520359,-0.009181893,0.459999,0.459999,0
2016/5/17,0.900118423,-0.229568411,0.720001,0.720001,0
2016/5/18,0.232551502,0.628930818,0.119999,0.119999,0
2016/5/19,-0.784071961,-0.106707317,-0.469997,0,-0.469997
2016/5/20,0.432385578,-0.189226309,-2.230004,0,-2.230004
2016/5/23,2.618409296,-0.262972816,-0.729999,0,-0.729999
2016/5/24,-0.527968894,0.098108348,-1.419999,0,-1.419999
2016/5/25,1.147690323,-0.223590309,-2.080001,0,-2.080001
2016/5/26,-0.028080913,-0.2271611,0.620002,0.620002,0
2016/5/27,0.824575091,0.233831764,-0.59,0,-0.59
2016/5/31,0.847184273,0.027626005,2.110001,2.110001,0
2016/6/1,0.718118425,0.073649001,1.919998,1.919998,0
2016/6/2,-0.481767505,-0.00306645,-3.360001,0,-3.360001
2016/6/3,0.363098062,-1.027292242,-1.829998,0,-1.829998
2016/6/6,0.110413557,-0.034082107,0.8,0.8,0
2016/6/7,0.959868707,-0.337837838,0.579998,0.579998,0
2016/6/8,0.406794723,0,-1.020001,0,-1.020001
2016/6/13,-2.059837421,0.768154253,7.550003,7.550003,0
2016/6/14,0.464392506,0.058638356,0.349999,0.349999,0
2016/6/15,0.349648991,-0.160389871,-0.489998,0,-0.489998
2016/6/16,-1.307087373,-0.012357503,1.91,1.91,0
2016/6/17,0.86738382,-0.074154179,-3.140004,0,-3.140004
2016/6/20,0.671924679,-0.296836833,-2.359996,0,-2.359996
2016/6/21,0.68002912,-0.254302993,1.379997,1.379997,0
2016/6/22,0.358371553,-0.127475671,2.880001,2.880001,0
2016/6/23,-0.457157835,-0.638191893,-3.150002,0,-3.150002
2016/6/24,-2.304537322,1.73261898,3.230004,3.230004,0
2016/6/27,-0.216731075,0.258700339,-0.480004,0,-0.480004
2016/6/28,0.548429806,-0.537568348,-2.669998,0,-2.669998
2016/6/29,0.949936022,-0.386052688,-1.889999,0,-1.889999
2016/6/30,0.928923356,-0.114714454,-0.200001,0,-0.200001
2016/7/1,0.823955294,0.037247416,-1.91,0,-1.91
2016/7/5,-0.256572244,0.372335474,3.900002,3.900002,0
2016/7/6,-1.612596665,0.07109957,1.349998,1.349998,0
2016/7/7,0.757072675,-0.058692697,1.810002,1.810002,0
2016/7/11,1.68188281,-0.479090038,-0.730004,0,-0.730004
2016/7/12,0.623174192,-0.236039506,-2.84,0,-2.84
2016/7/13,0.181571693,0.189901002,3.43,3.43,0
2016/7/14,0.094596906,-0.574837647,-4.799999,0,-4.799999
2016/7/15,0.938962019,-0.290643165,-1.639999,0,-1.639999
2016/7/18,0.649394584,0.094029149,1.490002,1.490002,0
2016/7/19,0.293309602,0.27242837,-0.950001,0,-0.950001
2016/7/20,-0.303607642,0.124914122,-0.180001,0,-0.180001
2016/7/21,0.539998045,-0.099806625,1.110001,1.110001,0
2016/7/22,-0.482022198,-0.103028411,0.719997,0.719997,0
2016/7/25,-0.240845967,0.609432134,2.120003,2.120003,0
2016/7/26,0.365674194,-0.279572565,0.299999,0.299999,0
2016/7/27,0.425030141,-0.274126223,0.329998,0.329998,0
2016/7/28,0.143540282,-0.115574436,1.330002,1.330002,0
2016/7/29,-1.018792113,-0.481596147,-1.849998,0,-1.849998
2016/8/1,1.069174649,-0.876724382,3.139999,3.139999,0
2016/8/2,-0.134324575,0.329698199,1.48,1.48,0
2016/8/3,-0.74208623,0.113751264,-1.060002,0,-1.060002
2016/8/4,0.252810994,-0.012624669,-1.540001,0,-1.540001
2016/8/5,0.744259655,-0.369318182,-1.599998,0,-1.599998
2016/8/8,0.636683605,-0.437220797,-0.360001,0,-0.360001
2016/8/9,0.049912553,-0.206841687,-1.380001,0,-1.380001
2016/8/10,0.492538957,-0.969387755,-0.439998,0,-0.439998
2016/8/11,-0.748180516,0.833977331,-0.029999,0,-0.029999
2016/8/12,0.2005448,0.348076002,-1.510002,0,-1.510002
2016/8/15,-0.023187875,-0.308681263,-0.5,0,-0.5
2016/8/16,-0.41966352,-0.095764037,0.170002,0.170002,0
2016/8/17,0.077926636,0.370642554,-2.330002,0,-2.330002
2016/8/18,0.050114248,0.019100372,1.630001,1.630001,0
2016/8/19,-0.969665629,0.630191922,-1.869999,0,-1.869999
2016/8/22,-0.583211383,0.581965398,1.529999,1.529999,0
2016/8/23,0.544362271,0.081758435,1.119999,1.119999,0
2016/8/24,-0.1525615,-0.204229114,-0.07,0,-0.07
2016/8/25,1.085283302,-0.302247969,-0.700001,0,-0.700001
2016/8/26,0.175748979,0.300006316,-0.709999,0,-0.709999
2016/8/29,-0.238568976,-0.226693114,0.670002,0.670002,0
2016/8/30,0.001691427,0.183028811,1.309998,1.309998,0
2016/8/31,-0.46048524,-0.031499039,1.470001,1.470001,0
2016/9/1,-0.749154294,-0.085074204,1.720001,1.720001,0
2016/9/2,-0.153782106,-0.236518448,-2.580002,0,-2.580002
2016/9/6,2.159227063,-1.523628892,1.209999,1.209999,0
2016/9/7,0.838408944,0.295316663,-1.219997,0,-1.219997
2016/9/8,0.038664021,0.236837894,-0.420002,0,-0.420002
2016/9/9,-1.060760605,1.031322839,1.510002,1.510002,0
2016/9/12,-2.379518415,0.041084634,-0.560001,0,-0.560001
2016/9/13,-0.07245496,0.60969831,1.939998,1.939998,0
2016/9/14,-0.433944413,-0.486686762,1.370003,1.370003,0
2016/9/19,2.811871917,-0.851923138,-2.810001,0,-2.810001
2016/9/20,0.092129624,-0.299143939,1.330002,1.330002,0
2016/9/21,0.727505642,-0.561779821,-1.140004,0,-1.140004
2016/9/22,0.070401859,0.56816358,1.720002,1.720002,0
2016/9/23,0.531642,-0.012767316,2.319999,2.319999,0
2016/9/26,-0.973291847,0.373491668,1.010003,1.010003,0
2016/9/29,0.827853774,-0.069967878,-2.850003,0,-2.850003
2016/9/30,-1.125150457,-0.30552815,-2.739998,0,-2.739998
2016/10/3,0.73186654,0.038308061,-1.27,0,-1.27
2016/10/4,0.577201384,0.437182883,-0.380001,0,-0.380001
2016/10/5,-0.169740732,-0.066721739,-1.009998,0,-1.009998
2016/10/6,0.126762929,0.063586939,-0.730004,0,-0.730004
2016/10/7,-0.202298904,-0.063546532,0.68,0.68,0
2016/10/11,-0.499389746,0.387880329,1.480004,1.480004,0
2016/10/12,0.35244117,0.16152019,0.969997,0.969997,0
2016/10/13,-0.364354619,0.328843357,-1.829998,0,-1.829998
2016/10/14,-0.588901596,-0.066183423,-1.670002,0,-1.670002
2016/10/17,0.117298645,0.245986944,-0.669998,0,-0.669998
2016/10/18,0.501799026,-0.786485041,1.489998,1.489998,0
2016/10/19,0.662362643,-0.225132384,-3.649998,0,-3.649998
2016/10/20,0.354678765,0.387720079,-0.240001,0,-0.240001
2016/10/21,-0.118005904,0.544510574,0.029998,0.029998,0
2016/10/24,0.167754488,-0.242443325,0.280003,0.280003,0
2016/10/25,0.673782304,-0.555502951,1.139999,1.139999,0
2016/10/26,-0.253127687,0.114260323,1.459999,1.459999,0
2016/10/27,-0.673481517,0.621373997,0.470002,0.470002,0
2016/10/28,0.075259781,-0.337124673,1.899997,1.899997,0
2016/10/31,-0.184424368,-0.354071826,3.200001,3.200001,0
2016/11/1,-0.191314981,0.133248731,-0.879997,0,-0.879997
2016/11/2,-1.445072612,-0.212280591,0.779999,0.779999,0
2016/11/3,-0.788962976,-0.009525321,0.630001,0.630001,0
2016/11/4,0.006001524,-0.060332783,2.199997,2.199997,0
2016/11/7,1.338177998,0.022241286,0.510002,0.510002,0
2016/11/8,0.296326766,-0.562261753,-0.64,0,-0.64
2016/11/9,-2.97901605,1.063795802,-2.310001,0,-2.310001
2016/11/10,2.332552349,0.25287647,1.189999,1.189999,0
2016/11/11,-2.128495176,0.662126372,2.870002,2.870002,0
2016/11/14,-0.198190122,0.319488818,4.859997,4.859997,0
2016/11/15,-0.109417383,-0.558885975,-0.739998,0,-0.739998
2016/11/16,0.344566553,-0.106753744,0.66,0.66,0
2016/11/17,0.363971708,0.45261669,-2.720001,0,-2.720001
2016/11/18,0.145349523,0.26283676,-0.809998,0,-0.809998
2016/11/21,0.353337824,-0.181006772,-0.850002,0,-0.850002
2016/11/22,1.015358308,-0.644051899,0.98,0.98,0
2016/11/23,0.486058099,0.446835961,0.850002,0.850002,0
2016/11/25,-0.213842193,-0.234955045,5.919998,5.919998,0
2016/11/28,0.685050175,-0.160145701,-0.899998,0,-0.899998
2016/11/29,-0.328238323,0.053467526,2.529999,2.529999,0
2016/11/30,0.521432846,0.270338237,-10.84,0,-10.84
2016/12/1,0.242254937,-0.025079942,-3.799999,0,-3.799999
2016/12/2,-0.804026434,-0.072122923,-4.940003,0,-4.940003
2016/12/5,-0.318349526,0.527191138,1.490002,1.490002,0
2016/12/6,0.979167007,-0.290307476,0.110001,0.110001,0
2016/12/7,0.13753621,-0.698140379,-1.060002,0,-1.060002
2016/12/8,1.204466986,0.044137583,-1.02,0,-1.02
2016/12/9,0.174935024,0.211136672,0.18,0.18,0
2016/12/12,-0.459560159,0.01572327,-4.91,0,-4.91
2016/12/13,0.339874652,-0.128910549,1.050001,1.050001,0
2016/12/14,-0.149518705,0.497418461,2.620001,2.620001,0
2016/12/15,-0.091773486,-0.006265272,-0.389999,0,-0.389999
2016/12/16,-0.363323107,0.332080201,-4.400002,0,-4.400002
2016/12/19,-0.942398749,-0.143633298,0.05,0.05,0
2016/12/20,0.028786298,0.187617261,-1.8,0,-1.8
2016/12/21,-0.417465875,-0.031210986,0.959999,0.959999,0
2016/12/22,-0.933719064,0.433968155,1.900002,1.900002,0
2016/12/23,-0.444684753,0.018651497,-0.390001,0,-0.390001
2016/12/27,0.332419877,0.329448329,0.1,0.1,0
2016/12/28,1.006370694,0.446082835,-0.09,0,-0.09
2016/12/29,-0.529987931,-0.400925212,0.1,0.1,0
2016/12/30,1.092260127,0.492336275,0.82,0.82,0
2017/1/3,0.204873087,-0.459111358,2.050001,2.050001,0
2017/1/4,0.14740202,-0.247639684,-0.52,0,-0.52
2017/1/5,0.762058431,-1.3064391,-0.800002,0,-0.800002
2017/1/6,0.145952325,0.647717268,-1.09,0,-1.09
2017/1/9,-0.32251409,0.274914089,3.260001,3.260001,0
2017/1/10,0.072723762,-0.479780672,-0.119999,0,-0.119999
2017/1/11,-0.046284532,-0.619834711,-0.66,0,-0.66
2017/1/12,0.684959968,-0.456750457,-0.580002,0,-0.580002
2017/1/13,-0.337691896,-0.098098161,-1.639999,0,-1.639999
2017/1/17,-0.26368847,-0.522648084,0.52,0.52,0
2017/1/18,-0.13885971,0.955261901,-0.01,0,-0.01
2017/1/19,-0.259925438,-0.394259581,-0.360001,0,-0.360001
2017/1/20,0.138521879,-0.205826472,-1.689998,0,-1.689998
2017/1/23,0.987594832,-0.631445343,1.6,1.6,0
2017/1/24,0.249069915,0.233107677,-1.200001,0,-1.200001
2017/2/2,-0.205435783,-0.936633853,-0.200001,0,-0.200001
2017/2/3,0.27719105,-0.865090851,-1.279998,0,-1.279998
2017/2/6,0.867086138,0.142736651,1.26,1.26,0
2017/2/7,0.16887468,0.560414642,0.24,0.24,0
2017/2/8,-0.122887025,0.183616274,-0.520001,0,-0.520001
2017/2/9,0.487375762,-0.176848875,-0.84,0,-0.84
2017/2/10,0.781837144,-0.244805927,-1.82,0,-1.82
2017/2/13,0.458271628,-0.029061319,0.56,0.56,0
2017/2/14,0.082665092,-0.61369509,0.5,0.5,0
2017/2/15,0.828783923,-0.029249269,0.26,0.26,0
2017/2/16,-0.295362963,0.107278697,-0.379999,0,-0.379999
2017/2/17,-0.121938706,0.331233357,-2.08,0,-2.08
2017/2/21,0.038279924,-0.333376489,0.5,0.5,0
2017/2/22,0.147656542,-0.035722404,1.299999,1.299999,0
2017/2/23,-0.1011842,-0.103956858,-1.299999,0,-1.299999
2017/2/24,-0.197086109,-0.308943089,-0.070002,0,-0.070002
2017/3/1,-0.780588763,0.378404828,-1.049999,0,-1.049999
2017/3/2,0.171438948,0.461473465,1.270001,1.270001,0
2017/3/3,-0.454305847,0.02587908,-0.350001,0,-0.350001
2017/3/6,0.352232937,0.190808835,1.369999,1.369999,0
2017/3/7,0.568045271,-0.306649451,-0.5,0,-0.5
2017/3/8,0.153422786,0.129512708,5.280001,5.280001,0
2017/3/9,-0.977047096,0.316895715,0.24,0.24,0
2017/3/10,-0.323020634,0.167617574,1.470001,1.470001,0
2017/3/13,0.716638477,-0.45695897,-1.060002,0,-1.060002
2017/3/14,0.478564983,0.096983804,0.8,0.8,0
2017/3/15,-0.044738708,-1.492103478,-3.109999,0,-3.109999
2017/3/16,0.996749486,0.009835743,-1.450001,0,-1.450001
2017/3/17,0.71579978,0.095069499,-1.179998,0,-1.179998
2017/3/20,0.038791022,-0.491271739,0.66,0.66,0
2017/3/21,0.595993137,0.42128822,2.459999,2.459999,0
2017/3/22,-0.504108556,-0.052440104,-0.520001,0,-0.520001
2017/3/23,0.076960495,-0.05902607,-0.259998,0,-0.259998
2017/3/24,-0.28397747,-0.354365587,1.199999,1.199999,0
2017/3/27,-0.268998587,-0.408311107,-0.209999,0,-0.209999
2017/3/28,-0.007561197,0.062820301,-0.860001,0,-0.860001
2017/3/29,-0.208864745,-0.287470262,-1.379999,0,-1.379999
2017/3/30,-0.086479476,0.450674355,-0.720001,0,-0.720001
2017/3/31,-0.376258442,0.056081549,-0.23,0,-0.23
2017/4/5,1.401817607,0.197823937,0.14,0.14,0
2017/4/6,-0.523637069,0.539651201,-0.939999,0,-0.939999
2017/4/7,-0.250943594,0.173463376,0.669998,0.669998,0
2017/4/10,0.088543772,0.124154605,-0.75,0,-0.75
2017/4/11,-0.511421076,0.00652635,0.560001,0.560001,0
